Date;Poule_brute;Ponte_brute;Ponte;Effectif;Etat_oeuf;Doute;Remarques
2024-04-16;Tina;x;1;1;RAS;False;
2024-04-16;Nina;;0;1;RAS;False;
2024-04-16;NINA_TINA;;0;2;RAS;False;
2024-04-17;Albertine;;0;1;RAS;False;
2024-04-17;Nina;;0;1;RAS;False;
2024-04-17;NINA_TINA;x;1;2;RAS;False;
2024-04-17;MARANS_TOTAL;1;1;3;RAS;False;
2024-04-17;Tina;;0;1;RAS;False;
2024-04-18;MARANS_TOTAL;2;2;3;RAS;False;
2024-04-18;NINA_TINA;x;1;2;RAS;False;
2024-04-18;Albertine;x;1;1;RAS;False;
2024-04-18;Nina;;0;1;RAS;False;
2024-04-18;Tina;x;1;1;RAS;False;
2024-04-19;Tina;x;1;1;RAS;False;
2024-04-19;Albertine;x;1;1;RAS;False;
2024-04-19;NINA_TINA;;0;2;RAS;False;
2024-04-19;Nina;;0;1;RAS;False;
2024-04-19;MARANS_TOTAL;2;2;3;RAS;False;
2024-04-20;Albertine;;0;1;RAS;False;
2024-04-20;Tina;x(double);1;1;double;False;
2024-04-20;MARANS_TOTAL;2;2;3;RAS;False;
2024-04-20;NINA_TINA;x;1;2;RAS;False;
2024-04-20;Nina;;0;1;RAS;False;
2024-04-21;MARANS_TOTAL;3;3;3;RAS;False;
2024-04-21;Albertine;x;1;1;RAS;False;
2024-04-21;NINA_TINA;x;1;2;RAS;False;
2024-04-21;Tina;x;1;1;RAS;False;
2024-04-21;Nina;;0;1;RAS;False;
2024-04-22;Albertine;x(cassé);1;1;cassé;False;
2024-04-22;NINA_TINA;;0;2;RAS;False;
2024-04-22;Tina;;0;1;RAS;False;
2024-04-22;Nina;;0;1;RAS;False;
2024-04-22;MARANS_TOTAL;1;1;3;RAS;False;
2024-04-23;Nina;;0;1;RAS;False;
2024-04-23;MARANS_TOTAL;2;2;3;RAS;False;
2024-04-23;NINA_TINA;x;1;2;RAS;False;
2024-04-23;Tina;x;1;1;RAS;False;
2024-04-23;Albertine;;0;1;RAS;False;
2024-04-24;NINA_TINA;x;1;2;RAS;False;
2024-04-24;Albertine;x;1;1;RAS;False;
2024-04-24;Tina;x;1;1;RAS;False;
2024-04-24;Nina;;0;1;RAS;False;
2024-04-24;MARANS_TOTAL;3;3;3;RAS;False;
2024-04-25;Tina;;0;1;RAS;False;
2024-04-25;Albertine;x ?;1;1;RAS;True;
2024-04-25;Nina;;0;1;RAS;False;
2024-04-25;MARANS_TOTAL;2;2;3;RAS;False;
2024-04-25;NINA_TINA;x;1;2;RAS;False;
2024-04-26;NINA_TINA;x;1;2;RAS;False;
2024-04-26;Nina;;0;1;RAS;False;
2024-04-26;MARANS_TOTAL;1;1;3;RAS;False;
2024-04-26;Tina;;0;1;RAS;False;
2024-04-26;Albertine;;0;1;RAS;False;
2024-04-27;MARANS_TOTAL;2;2;3;RAS;False;
2024-04-27;Albertine;x;1;1;RAS;False;
2024-04-27;NINA_TINA;x;1;2;RAS;False;
2024-04-27;Nina;;0;1;RAS;False;
2024-04-27;Tina;;0;1;RAS;False;
2024-04-28;NINA_TINA;;0;2;RAS;False;
2024-04-28;Albertine;;0;1;RAS;False;
2024-04-28;Nina;;0;1;RAS;False;
2024-04-28;Tina;x;1;1;RAS;False;
2024-04-28;MARANS_TOTAL;1;1;3;RAS;False;
2024-04-29;Albertine;x;1;1;RAS;False;
2024-04-29;Tina;;0;1;RAS;False;
2024-04-29;NINA_TINA;x;1;2;RAS;False;
2024-04-29;Nina;;0;1;RAS;False;
2024-04-29;MARANS_TOTAL;2;2;3;RAS;False;
2024-04-30;MARANS_TOTAL;1;1;3;RAS;False;
2024-04-30;Nina;;0;1;RAS;False;
2024-04-30;Tina;;0;1;RAS;False;
2024-04-30;NINA_TINA;;0;2;RAS;False;
2024-04-30;Albertine;x;1;1;RAS;False;
2024-05-01;NINA_TINA;;0;2;RAS;False;
2024-05-01;Albertine;;0;1;RAS;False;
2024-05-01;Nina;;0;1;RAS;False;
2024-05-01;Tina;;0;1;RAS;False;
2024-05-01;MARANS_TOTAL;0;0;3;RAS;False;
2024-05-02;NINA_TINA;x;1;2;RAS;False;
2024-05-02;Albertine;;0;1;RAS;False;
2024-05-02;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-02;Tina;x;1;1;RAS;False;
2024-05-02;Nina;;0;1;RAS;False;
2024-05-03;Albertine;;0;1;RAS;False;
2024-05-03;Nina;;0;1;RAS;False;
2024-05-03;MARANS_TOTAL;1;1;3;RAS;False;
2024-05-03;NINA_TINA;x;1;2;RAS;False;
2024-05-03;Tina;;0;1;RAS;False;
2024-05-04;Nina;;0;1;RAS;False;
2024-05-04;NINA_TINA;x;1;2;RAS;False;
2024-05-04;Tina;x;1;1;RAS;False;
2024-05-04;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-04;Albertine;;0;1;RAS;False;
2024-05-05;Tina;;0;1;RAS;False;
2024-05-05;Nina;;0;1;RAS;False;
2024-05-05;MARANS_TOTAL;1;1;3;RAS;False;
2024-05-05;NINA_TINA;;0;2;RAS;False;
2024-05-05;Albertine;x;1;1;RAS;False;
2024-05-06;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-06;Albertine;;0;1;RAS;False;
2024-05-06;Tina;x;1;1;RAS;False;
2024-05-06;Nina;;0;1;RAS;False;
2024-05-06;NINA_TINA;x;1;2;RAS;False;
2024-05-07;NINA_TINA;x;1;2;RAS;False;
2024-05-07;MARANS_TOTAL;3;3;3;RAS;False;
2024-05-07;Tina;x;1;1;RAS;False;
2024-05-07;Albertine;x;1;1;RAS;False;
2024-05-07;Nina;;0;1;RAS;False;
2024-05-08;NINA_TINA;;0;2;RAS;False;
2024-05-08;Tina;x;1;1;RAS;False;
2024-05-08;Nina;;0;1;RAS;False;
2024-05-08;MARANS_TOTAL;1;1;3;RAS;False;
2024-05-08;Albertine;;0;1;RAS;False;
2024-05-09;Nina;;0;1;RAS;False;
2024-05-09;Tina;;0;1;RAS;False;
2024-05-09;Albertine;x;1;1;RAS;False;
2024-05-09;NINA_TINA;x;1;2;RAS;False;
2024-05-09;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-10;Nina;;0;1;RAS;False;
2024-05-10;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-10;Tina;;0;1;RAS;False;
2024-05-10;Albertine;x;1;1;RAS;False;
2024-05-10;NINA_TINA;x;1;2;RAS;False;
2024-05-11;MARANS_TOTAL;1;1;3;RAS;False;
2024-05-11;Albertine;;0;1;RAS;False;
2024-05-11;NINA_TINA;;0;2;RAS;False;
2024-05-11;Nina;;0;1;RAS;False;
2024-05-11;Tina;x;1;1;RAS;False;
2024-05-12;Tina;x;1;1;RAS;False;
2024-05-12;Albertine;x;1;1;RAS;False;
2024-05-12;NINA_TINA;x;1;2;RAS;False;
2024-05-12;Nina;;0;1;RAS;False;
2024-05-12;MARANS_TOTAL;3;3;3;RAS;False;
2024-05-13;Tina;x;1;1;RAS;False;
2024-05-13;Nina;;0;1;RAS;False;
2024-05-13;Albertine;x;1;1;RAS;False;
2024-05-13;NINA_TINA;x;1;2;RAS;False;
2024-05-13;MARANS_TOTAL;3;3;3;RAS;False;
2024-05-14;MARANS_TOTAL;1;1;3;RAS;False;
2024-05-14;NINA_TINA;x;1;2;RAS;False;
2024-05-14;Tina;;0;1;RAS;False;
2024-05-14;Albertine;;0;1;RAS;False;
2024-05-14;Nina;;0;1;RAS;False;
2024-05-15;Tina;;0;1;RAS;False;
2024-05-15;Albertine;x;1;1;RAS;False;
2024-05-15;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-15;Nina;;0;1;RAS;False;
2024-05-15;NINA_TINA;x;1;2;RAS;False;
2024-05-16;Nina;;0;1;RAS;False;
2024-05-16;Tina;x;1;1;RAS;False;
2024-05-16;Albertine;;0;1;RAS;False;
2024-05-16;MARANS_TOTAL;1;1;3;RAS;False;
2024-05-16;NINA_TINA;;0;2;RAS;False;
2024-05-17;Nina;;0;1;RAS;False;
2024-05-17;NINA_TINA;x;1;2;RAS;False;
2024-05-17;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-17;Albertine;;0;1;RAS;False;
2024-05-17;Tina;x;1;1;RAS;False;
2024-05-18;Nina;;0;1;RAS;False;
2024-05-18;Albertine;x;1;1;RAS;False;
2024-05-18;NINA_TINA;x;1;2;RAS;False;
2024-05-18;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-18;Tina;;0;1;RAS;False;
2024-05-19;Albertine;;0;1;RAS;False;
2024-05-19;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-19;NINA_TINA;x;1;2;RAS;False;
2024-05-19;Nina;;0;1;RAS;False;
2024-05-19;Tina;x;1;1;RAS;False;
2024-05-20;Albertine;;0;1;RAS;False;
2024-05-20;Tina;x;1;1;RAS;False;
2024-05-20;MARANS_TOTAL;1;1;3;RAS;False;
2024-05-20;Nina;;0;1;RAS;False;
2024-05-20;NINA_TINA;;0;2;RAS;False;
2024-05-21;Tina;;0;1;RAS;False;
2024-05-21;Nina;;0;1;RAS;False;
2024-05-21;Albertine;x;1;1;RAS;False;
2024-05-21;NINA_TINA;x;1;2;RAS;False;
2024-05-21;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-22;NINA_TINA;x;1;2;RAS;False;
2024-05-22;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-22;Tina;;0;1;RAS;False;
2024-05-22;Albertine;x;1;1;RAS;False;
2024-05-22;Nina;;0;1;RAS;False;
2024-05-23;Albertine;;0;1;RAS;False;
2024-05-23;MARANS_TOTAL;;0;3;RAS;False;
2024-05-23;Nina;;0;1;RAS;False;
2024-05-23;NINA_TINA;;0;2;RAS;False;
2024-05-23;Tina;;0;1;RAS;False;
2024-05-24;Nina;;0;1;RAS;False;
2024-05-24;Albertine;;0;1;RAS;False;
2024-05-24;NINA_TINA;;0;2;RAS;False;
2024-05-24;MARANS_TOTAL;1;1;3;RAS;False;
2024-05-24;Tina;x;1;1;RAS;False;
2024-05-25;Albertine;x;1;1;RAS;False;
2024-05-25;Tina;x;1;1;RAS;False;
2024-05-25;MARANS_TOTAL;3;3;3;RAS;False;
2024-05-25;NINA_TINA;x;1;2;RAS;False;
2024-05-25;Nina;;0;1;RAS;False;
2024-05-26;Nina;;0;1;RAS;False;
2024-05-26;Tina;x;1;1;RAS;False;
2024-05-26;Albertine;;0;1;RAS;False;
2024-05-26;NINA_TINA;x;1;2;RAS;False;
2024-05-26;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-27;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-27;Nina;;0;1;RAS;False;
2024-05-27;Tina;x;1;1;RAS;False;
2024-05-27;NINA_TINA;x;1;2;RAS;False;
2024-05-27;Albertine;;0;1;RAS;False;
2024-05-28;NINA_TINA;;0;2;RAS;False;
2024-05-28;Nina;;0;1;RAS;False;
2024-05-28;Albertine;x;1;1;RAS;False;
2024-05-28;Tina;x;1;1;RAS;False;
2024-05-28;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-29;Nina;;0;1;RAS;False;
2024-05-29;Albertine;x;1;1;RAS;False;
2024-05-29;MARANS_TOTAL;2;2;3;RAS;False;
2024-05-29;Tina;;0;1;RAS;False;
2024-05-29;NINA_TINA;x;1;2;RAS;False;
2024-05-30;Albertine;;0;1;RAS;False;
2024-05-30;NINA_TINA;x;1;2;RAS;False;
2024-05-30;Tina;;0;1;RAS;False;
2024-05-30;MARANS_TOTAL;1;1;3;RAS;False;
2024-05-30;Nina;;0;1;RAS;False;
2024-05-31;Nina;;0;1;RAS;False;
2024-05-31;Albertine;x;1;1;RAS;False;
2024-05-31;NINA_TINA;x;1;2;RAS;False;
2024-05-31;Tina;x;1;1;RAS;False;
2024-05-31;MARANS_TOTAL;3;3;3;RAS;False;
2024-06-01;Albertine;x;1;1;RAS;False;
2024-06-01;Tina;x;1;1;RAS;False;
2024-06-01;MARANS_TOTAL;3;3;3;RAS;False;
2024-06-01;Nina;;0;1;RAS;False;
2024-06-01;NINA_TINA;x;1;2;RAS;False;
2024-06-02;Albertine;;0;1;RAS;False;
2024-06-02;Tina;;0;1;RAS;False;
2024-06-02;Nina;;0;1;RAS;False;
2024-06-02;NINA_TINA;x;1;2;RAS;False;
2024-06-02;MARANS_TOTAL;1;1;3;RAS;False;
2024-06-03;Nina;;0;1;RAS;False;
2024-06-03;Tina;x;1;1;RAS;False;
2024-06-03;Albertine;;0;1;RAS;False;
2024-06-03;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-03;NINA_TINA;x;1;2;RAS;False;
2024-06-04;Nina;;0;1;RAS;False;
2024-06-04;NINA_TINA;;0;2;RAS;False;
2024-06-04;Albertine;;0;1;RAS;False;
2024-06-04;Tina;x;1;1;RAS;False;
2024-06-04;MARANS_TOTAL;1;1;3;RAS;False;
2024-06-05;Albertine;x;1;1;RAS;False;
2024-06-05;MARANS_TOTAL;3;3;3;RAS;False;
2024-06-05;Tina;x;1;1;RAS;False;
2024-06-05;NINA_TINA;x;1;2;RAS;False;
2024-06-05;Nina;;0;1;RAS;False;
2024-06-06;MARANS_TOTAL;1;1;3;RAS;False;
2024-06-06;Tina;;0;1;RAS;False;
2024-06-06;NINA_TINA;x;1;2;RAS;False;
2024-06-06;Albertine;;0;1;RAS;False;
2024-06-06;Nina;;0;1;RAS;False;
2024-06-07;NINA_TINA;;0;2;RAS;False;
2024-06-07;Albertine;x;1;1;RAS;False;
2024-06-07;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-07;Tina;x(cassé);1;1;cassé;False;
2024-06-07;Nina;;0;1;RAS;False;
2024-06-08;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-08;Nina;;0;1;RAS;False;
2024-06-08;NINA_TINA;x;1;2;RAS;False;
2024-06-08;Tina;x;1;1;RAS;False;
2024-06-08;Albertine;;0;1;RAS;False;
2024-06-09;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-09;Tina;;0;1;RAS;False;
2024-06-09;Nina;;0;1;RAS;False;
2024-06-09;NINA_TINA;x;1;2;RAS;False;
2024-06-09;Albertine;x;1;1;RAS;False;
2024-06-10;NINA_TINA;;0;2;RAS;False;
2024-06-10;MARANS_TOTAL;1;1;3;RAS;False;
2024-06-10;Albertine;;0;1;RAS;False;
2024-06-10;Nina;;0;1;RAS;False;
2024-06-10;Tina;x;1;1;RAS;False;
2024-06-11;NINA_TINA;x;1;2;RAS;False;
2024-06-11;Nina;;0;1;RAS;False;
2024-06-11;Albertine;x;1;1;RAS;False;
2024-06-11;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-11;Tina;;0;1;RAS;False;
2024-06-12;NINA_TINA;;0;2;RAS;False;
2024-06-12;Albertine;x;1;1;RAS;False;
2024-06-12;Tina;x;1;1;RAS;False;
2024-06-12;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-12;Nina;;0;1;RAS;False;
2024-06-13;NINA_TINA;x;1;2;RAS;False;
2024-06-13;Tina;;0;1;RAS;False;
2024-06-13;Albertine;;0;1;RAS;False;
2024-06-13;MARANS_TOTAL;1;1;3;RAS;False;
2024-06-13;Nina;;0;1;RAS;False;
2024-06-14;Tina;;0;1;RAS;False;
2024-06-14;Nina;;0;1;RAS;False;
2024-06-14;NINA_TINA;x;1;2;RAS;False;
2024-06-14;Albertine;;0;1;RAS;False;
2024-06-14;MARANS_TOTAL;1;1;3;RAS;False;
2024-06-15;Albertine;x(cassé);1;1;cassé;False;
2024-06-15;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-15;NINA_TINA;x;1;2;RAS;False;
2024-06-15;Nina;;0;1;RAS;False;
2024-06-15;Tina;;0;1;RAS;False;
2024-06-16;Nina;;0;1;RAS;False;
2024-06-16;Tina;x;1;1;RAS;False;
2024-06-16;Albertine;x;1;1;RAS;False;
2024-06-16;NINA_TINA;;0;2;RAS;False;
2024-06-16;MARANS_TOTAL;2(+3);5;3;RAS;False; (Notation: 2(+3))
2024-06-17;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-17;NINA_TINA;;0;2;RAS;False;
2024-06-17;Nina;;0;1;RAS;False;
2024-06-17;Tina;x;1;1;RAS;False;
2024-06-17;Albertine;x;1;1;RAS;False;
2024-06-18;MARANS_TOTAL;3;3;3;RAS;False;
2024-06-18;Nina;;0;1;RAS;False;
2024-06-18;Tina;x(cassé);1;1;cassé;False;
2024-06-18;Albertine;x;1;1;RAS;False;
2024-06-18;NINA_TINA;x;1;2;RAS;False;
2024-06-19;Albertine;x;1;1;RAS;False;
2024-06-19;NINA_TINA;x;1;2;RAS;False;
2024-06-19;Nina;;0;1;RAS;False;
2024-06-19;Tina;;0;1;RAS;False;
2024-06-19;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-20;NINA_TINA;x;1;2;RAS;False;
2024-06-20;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-20;Tina;;0;1;RAS;False;
2024-06-20;Albertine;x;1;1;RAS;False;
2024-06-20;Nina;;0;1;RAS;False;
2024-06-21;Albertine;;0;1;RAS;False;
2024-06-21;MARANS_TOTAL;;0;3;RAS;False;
2024-06-21;NINA_TINA;;0;2;RAS;False;
2024-06-21;Nina;;0;1;RAS;False;
2024-06-21;Tina;;0;1;RAS;False;
2024-06-22;Tina;x(cassé);1;1;cassé;False;
2024-06-22;MARANS_TOTAL;3;3;3;RAS;False;
2024-06-22;Nina;;0;1;RAS;False;
2024-06-22;NINA_TINA;x;1;2;RAS;False;
2024-06-22;Albertine;x;1;1;RAS;False;
2024-06-23;Nina;;0;1;RAS;False;
2024-06-23;Tina;;0;1;RAS;False;
2024-06-23;Albertine;x;1;1;RAS;False;
2024-06-23;NINA_TINA;x;1;2;RAS;False;
2024-06-23;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-24;NINA_TINA;;0;2;RAS;False;
2024-06-24;Nina;;0;1;RAS;False;
2024-06-24;MARANS_TOTAL;1;1;3;RAS;False;
2024-06-24;Tina;x;1;1;RAS;False;
2024-06-24;Albertine;;0;1;RAS;False;
2024-06-25;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-25;Tina;x(cassé);1;1;cassé;False;
2024-06-25;Nina;;0;1;RAS;False;
2024-06-25;Albertine;;0;1;RAS;False;
2024-06-25;NINA_TINA;x;1;2;RAS;False;
2024-06-26;Nina;;0;1;RAS;False;
2024-06-26;NINA_TINA;x;1;2;RAS;False;
2024-06-26;Tina;;0;1;RAS;False;
2024-06-26;MARANS_TOTAL;1(+1);2;3;RAS;False; (Notation: 1(+1))
2024-06-26;Albertine;;0;1;RAS;False;
2024-06-27;Albertine;x;1;1;RAS;False;
2024-06-27;Nina;;0;1;RAS;False;
2024-06-27;Tina;x;1;1;RAS;False;
2024-06-27;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-27;NINA_TINA;;0;2;RAS;False;
2024-06-28;Nina;;0;1;RAS;False;
2024-06-28;NINA_TINA;;0;2;RAS;False;
2024-06-28;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-28;Albertine;x;1;1;RAS;False;
2024-06-28;Tina;x;1;1;RAS;False;
2024-06-29;Tina;;0;1;RAS;False;
2024-06-29;Albertine;x;1;1;RAS;False;
2024-06-29;NINA_TINA;x;1;2;RAS;False;
2024-06-29;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-29;Nina;;0;1;RAS;False;
2024-06-30;MARANS_TOTAL;2;2;3;RAS;False;
2024-06-30;NINA_TINA;x;1;2;RAS;False;
2024-06-30;Albertine;x;1;1;RAS;False;
2024-06-30;Nina;;0;1;RAS;False;
2024-06-30;Tina;;0;1;RAS;False;
2024-07-01;Nina;;0;1;RAS;False;
2024-07-01;MARANS_TOTAL;1;1;3;RAS;False;
2024-07-01;Albertine;;0;1;RAS;False;
2024-07-01;NINA_TINA;;0;2;RAS;False;
2024-07-01;Tina;x;1;1;RAS;False;
2024-07-02;NINA_TINA;x;1;2;RAS;False;
2024-07-02;MARANS_TOTAL;2(+3);5;3;RAS;False; (Notation: 2(+3))
2024-07-02;Nina;;0;1;RAS;False;
2024-07-02;Tina;;0;1;RAS;False;
2024-07-02;Albertine;x;1;1;RAS;False;
2024-07-03;Albertine;;0;1;RAS;False;
2024-07-03;Tina;x;1;1;RAS;False;
2024-07-03;NINA_TINA;;0;2;RAS;False;
2024-07-03;MARANS_TOTAL;1;1;3;RAS;False;
2024-07-03;Nina;;0;1;RAS;False;
2024-07-04;NINA_TINA;;0;2;RAS;False;
2024-07-04;Nina;;0;1;RAS;False;
2024-07-04;Tina;;0;1;RAS;False;
2024-07-04;MARANS_TOTAL;1;1;3;RAS;False;
2024-07-04;Albertine;x;1;1;RAS;False;
2024-07-05;MARANS_TOTAL;1;1;3;RAS;False;
2024-07-05;NINA_TINA;;0;2;RAS;False;
2024-07-05;Nina;;0;1;RAS;False;
2024-07-05;Tina;x(cassé);1;1;cassé;False;
2024-07-05;Albertine;;0;1;RAS;False;
2024-07-06;MARANS_TOTAL;1;1;3;RAS;False;
2024-07-06;Nina;;0;1;RAS;False;
2024-07-06;Tina;;0;1;RAS;False;
2024-07-06;NINA_TINA;;0;2;RAS;False;
2024-07-06;Albertine;x;1;1;RAS;False;
2024-07-07;Albertine;x;1;1;RAS;False;
2024-07-07;NINA_TINA;;0;2;RAS;False;
2024-07-07;Tina;;0;1;RAS;False;
2024-07-07;MARANS_TOTAL;1;1;3;RAS;False;
2024-07-07;Nina;;0;1;RAS;False;
2024-07-08;Nina;;0;1;RAS;False;
2024-07-08;Tina;;0;1;RAS;False;
2024-07-08;NINA_TINA;x;1;2;RAS;False;
2024-07-08;MARANS_TOTAL;1;1;3;RAS;False;
2024-07-08;Albertine;;0;1;RAS;False;
2024-07-09;Nina;;0;1;RAS;False;
2024-07-09;MARANS_TOTAL;1;1;3;RAS;False;
2024-07-09;Albertine;x;1;1;RAS;False;
2024-07-09;Tina;;0;1;RAS;False;
2024-07-09;NINA_TINA;;0;2;RAS;False;
2024-07-10;NINA_TINA;;0;2;RAS;False;
2024-07-10;Albertine;x;1;1;RAS;False;
2024-07-10;Tina;;0;1;RAS;False;
2024-07-10;Nina;;0;1;RAS;False;
2024-07-10;MARANS_TOTAL;1;1;3;RAS;False;
2024-07-11;Nina;;0;1;RAS;False;
2024-07-11;NINA_TINA;;0;2;RAS;False;
2024-07-11;Tina;;0;1;RAS;False;
2024-07-11;MARANS_TOTAL;0;0;3;RAS;False;
2024-07-11;Albertine;;0;1;RAS;False;
2024-07-12;Tina;;0;1;RAS;False;
2024-07-12;Nina;;0;1;RAS;False;
2024-07-12;MARANS_TOTAL;1;1;3;RAS;False;
2024-07-12;Albertine;x;1;1;RAS;False;
2024-07-12;NINA_TINA;;0;2;RAS;False;
2024-07-13;NINA_TINA;x;1;2;RAS;False;
2024-07-13;Nina;;0;1;RAS;False;
2024-07-13;Albertine;;0;1;RAS;False;
2024-07-13;MARANS_TOTAL;2;2;3;RAS;False;
2024-07-13;Tina;x(cassé);1;1;cassé;False;
2024-07-14;Nina;;0;1;RAS;False;
2024-07-14;Tina;;0;1;RAS;False;
2024-07-14;MARANS_TOTAL;2;2;3;RAS;False;
2024-07-14;NINA_TINA;x;1;2;RAS;False;
2024-07-14;Albertine;x;1;1;RAS;False;
2024-07-15;MARANS_TOTAL;0;0;3;RAS;False;
2024-07-15;Nina;;0;1;RAS;False;
2024-07-15;NINA_TINA;;0;2;RAS;False;
2024-07-15;Tina;;0;1;RAS;False;
